25, 16, 1.8551039E+46 
25, 17, 1.3971754E+47 
25, 18, 8.3719139E+47 
25, 19, 4.8799411E+48 
25, 20, 1.9912218E+49 
25, 21, 5.2509610E+49 
25, 22, 3.8580074E+50 
25, 23, 4.6535915E+50 
26, 8, 1.1854332E+38 
26, 9, 1.8597171E+39 
26, 10, 7.1006255E+40 
26, 11, 1.8182317E+42 
26, 12, 3.5545910E+43 
26, 13, 6.1419520E+44 
26, 14, 7.9894123E+45 
26, 15, 5.4885871E+46 
26, 16, 6.4459844E+47 
26, 17, 6.3608284E+48 
26, 18, 5.4062209E+49 
26, 19, 3.5381919E+50 
26, 20, 2.0886561E+51 
26, 21, 1.1834510E+52 
26, 22, 6.4961382E+52 
26, 23, 2.9055428E+53 
26, 24, 7.2912704E+53 
26, 25, 3.5994543E+54 
27, 8, 7.5004927E+38 
27, 9, 2.5805830E+40 
27, 10, 6.4372929E+41 
27, 11, 2.4298015E+43 
27, 12, 5.6832919E+44 
27, 13, 1.0328803E+46 
27, 14, 1.6260225E+47 
27, 15, 2.1021132E+48 
27, 16, 2.4034788E+49 
27, 17, 2.3817632E+50 
27, 18, 2.1529709E+51 
27, 19, 1.7630888E+52 
27, 20, 1.2031155E+53 
27, 21, 7.5648589E+53 
27, 22, 3.7150709E+54 
27, 23, 1.1948949E+55 
27, 24, 3.7848285E+55 
27, 25, 1.2354107E+56 
28, 9, 6.9072509E+41 
28, 10, 1.8446192E+43 
28, 11, 5.5929920E+44 
28, 12, 1.5964638E+46 
28, 13, 3.7570339E+47 
28, 14, 6.5251703E+48 
28, 15, 9.9464945E+49 
28, 16, 1.2503010E+51 
28, 17, 1.3503908E+52 
28, 18, 1.2883604E+53 
28, 19, 1.0319935E+54 
28, 20, 7.5149348E+54 
28, 21, 4.7657803E+55 
28, 22, 3.1098266E+56 
28, 23, 1.5891701E+57 
28, 24, 7.8947786E+57 
28, 25, 2.2260233E+58 
28, 26, 3.3871396E+59 
28, 27, 1.9771310E+60 
29, 9, 3.5750513E+43 
29, 10, 1.1784559E+45 
29, 11, 4.3243291E+46 
29, 12, 3.3284609E+47 
29, 13, 1.2767535E+49 
29, 14, 2.4496849E+50 
29, 15, 4.0998879E+51 
29, 16, 6.2328857E+52 
29, 17, 8.2666060E+53 
29, 18, 9.3666372E+54 
29, 19, 8.9967950E+55 
29, 20, 7.4248163E+56 
29, 21, 5.4661267E+57 
29, 22, 3.3728643E+58 
29, 23, 1.6998991E+59 
29, 24, 6.7642810E+59 
29, 25, 2.8821508E+60 
29, 26, 2.4795100E+60 
30, 11, 1.1929063E+47 
30, 12, 7.2016367E+48 
30, 13, 2.1057546E+50 
30, 14, 4.8273446E+51 
30, 15, 9.0509968E+52 
30, 16, 1.3061776E+54 
30, 17, 9.5820885E+54 
30, 18, 1.3637997E+56 
30, 19, 2.4460958E+57 
30, 20, 1.1018081E+58 
30, 21, 6.9052688E+58 
30, 22, 5.6247997E+59 
30, 23, 1.0760847E+61 
30, 24, 6.2053447E+61 
30, 25, 1.0866916E+62 
30, 26, 6.5963719E+62 
30, 27, 4.4659367E+63 
30, 28, 1.6269745E+64 
31, 11, 1.6615418E+48 
31, 12, 5.5961593E+49 
31, 13, 1.7013918E+51 
31, 14, 4.4665643E+52 
31, 15, 1.4568943E+54 
31, 16, 2.4375447E+55 
31, 17, 4.1173151E+56 
31, 18, 5.6847213E+57 
31, 19, 6.7119115E+58 
31, 20, 7.3373243E+59 
31, 21, 6.3743382E+60 
31, 22, 4.8721207E+61 
31, 23, 3.8267108E+62 
31, 24, 2.8822679E+63 
31, 25, 1.6222674E+64 
31, 26, 1.3174533E+65 
31, 27, 6.0839866E+65 
31, 28, 1.7483186E+66 
31, 29, 1.1259584E+67 
32, 11, 3.7737729E+49 
32, 12, 7.1180999E+50 
32, 13, 1.9986491E+52 
32, 14, 1.4826410E+54 
32, 15, 4.4780992E+55 
32, 16, 1.0277838E+57 
32, 17, 1.5054077E+58 
32, 18, 2.4175125E+59 
32, 19, 3.0814882E+60 
32, 20, 3.4479738E+61 
32, 21, 3.4361776E+62 
32, 22, 3.1226993E+63 
32, 23, 2.6219272E+64 
32, 24, 2.0468937E+65 
32, 25, 1.3039049E+66 
32, 26, 6.4672696E+66 
32, 27, 2.8345950E+67 
32, 28, 1.1521512E+68 
32, 29, 2.6585552E+68 
33, 11, 3.9460749E+51 
33, 12, 4.1126044E+53 
33, 13, 3.1339040E+54 
33, 14, 5.8300609E+55 
33, 15, 1.2781210E+57 
33, 16, 2.7808607E+58 
33, 17, 4.7333514E+59 
33, 18, 8.3714430E+60 
33, 19, 1.3654555E+62 
33, 20, 1.7533271E+63 
33, 21, 1.9831753E+64 
33, 22, 2.0406254E+65 
33, 23, 9.6276610E+65 
33, 24, 7.4489753E+66 
33, 25, 1.0348854E+68 
33, 26, 5.8680343E+68 
33, 27, 2.7144891E+69 
33, 28, 1.5470949E+70 
33, 29, 4.9951720E+70 
33, 30, 4.7720232E+71 
34, 14, 3.3741252E+56 
34, 15, 2.8290537E+58 
34, 16, 7.3691249E+59 
34, 17, 1.9000114E+61 
34, 18, 3.5453420E+62 
34, 19, 5.9358208E+63 
34, 20, 5.0606315E+64 
34, 21, 7.3454687E+65 
34, 22, 9.3545485E+66 
34, 23, 9.9739081E+67 
34, 24, 9.7748990E+68 
34, 25, 7.9505211E+69 
34, 26, 5.4722870E+70 
34, 27, 3.6575138E+71 
34, 28, 2.3190885E+72 
34, 29, 1.3777620E+73 
34, 30, 5.5828580E+73 
34, 31, 3.4464663E+74 
34, 32, 4.9423042E+74 
34, 33, 3.7940309E+75 
35, 13, 8.2062596E+55 
35, 14, 4.3841375E+58 
35, 15, 2.2405979E+59 
35, 16, 1.4487668E+61 
35, 17, 3.7532306E+62 
35, 18, 7.1323007E+63 
35, 19, 1.3867974E+65 
35, 20, 2.4815318E+66 
35, 21, 3.8767446E+67 
35, 22, 5.0987913E+68 
35, 23, 6.2331317E+69 
35, 24, 6.3768727E+70 
35, 25, 5.8314001E+71 
35, 26, 5.0413777E+72 
35, 27, 3.7390266E+73 
35, 28, 2.2059738E+74 
35, 29, 9.5953717E+74 
35, 30, 5.2972069E+75 
35, 31, 1.3936538E+76 
35, 32, 5.4770994E+76 
35, 33, 1.5505032E+77 
36, 13, 1.1764021E+60 
36, 14, 2.1123541E+60 
36, 15, 1.0386552E+61 
36, 16, 3.3893406E+62 
36, 17, 9.5337520E+63 
36, 18, 2.1907492E+65 
36, 19, 5.2524110E+66 
36, 20, 9.4694627E+67 
36, 21, 1.4990916E+69 
36, 22, 2.2709166E+70 
36, 23, 3.0165593E+71 
36, 24, 3.4736730E+72 
36, 25, 3.6731345E+73 
36, 26, 3.3418538E+74 
36, 27, 2.8421419E+75 
36, 28, 2.0370863E+76 
36, 29, 1.2601498E+77 
36, 30, 7.2515899E+77 
36, 31, 3.9040925E+78 
36, 32, 1.0404159E+79 
36, 33, 4.7163975E+79 
36, 34, 3.9295284E+79 
36, 35, 9.6831947E+80 
37, 14, 1.0561383E+61 
37, 15, 1.4245193E+62 
37, 16, 5.2720877E+63 
37, 17, 1.3757922E+65 
37, 18, 4.9878088E+66 
37, 19, 1.2044164E+68 
37, 20, 2.5620970E+69 
37, 21, 4.5903552E+70 
37, 22, 6.7194631E+71 
37, 23, 9.2817050E+72 
37, 24, 1.1292926E+74 
37, 25, 1.2379235E+75 
37, 26, 1.2305329E+76 
37, 27, 1.0738687E+77 
37, 28, 8.4857745E+77 
37, 29, 5.8141940E+78 
37, 30, 3.9731255E+79 
37, 31, 1.8739772E+80 
37, 32, 6.9492391E+80 
37, 33, 4.1206443E+81 
37, 34, 1.2488879E+82 
37, 35, 1.5542833E+83 
38, 15, 6.0329578E+62 
38, 16, 5.8590125E+64 
38, 17, 9.4769327E+65 
38, 18, 3.3023745E+67 
38, 19, 1.4487962E+69 
38, 20, 3.5925753E+70 
38, 21, 8.3517597E+71 
38, 22, 1.4776892E+73 
38, 23, 2.3530148E+74 
38, 24, 3.4465579E+75 
38, 25, 4.3679588E+76 
38, 26, 4.9241199E+77 
38, 27, 5.0127222E+78 
38, 28, 4.6028753E+79 
38, 29, 3.4794619E+80 
38, 30, 2.3471994E+81 
38, 31, 1.5645691E+82 
38, 32, 1.0765880E+83 
38, 33, 7.2288842E+83 
38, 34, 2.9556916E+84 
38, 35, 9.5295292E+84 
39, 16, 6.3778465E+65 
39, 17, 5.5107047E+66 
39, 18, 8.9256904E+68 
39, 19, 2.6588425E+70 
39, 20, 6.8016695E+71 
39, 21, 1.7028767E+73 
39, 22, 3.7554870E+74 
39, 23, 6.8697266E+75 
39, 24, 1.1432243E+77 
39, 25, 1.6700892E+78 
39, 26, 2.1827415E+79 
39, 27, 2.4842347E+80 
39, 28, 2.5654522E+81 
39, 29, 2.4326421E+82 
39, 30, 1.8301642E+83 
39, 31, 1.0507688E+84 
39, 32, 5.1585981E+84 
39, 33, 2.2218843E+85 
39, 34, 1.3175158E+86 
40, 18, 4.6179333E+69 
40, 19, 5.3115556E+71 
40, 20, 1.8290106E+73 
40, 21, 2.4881497E+74 
40, 22, 4.6636727E+75 
40, 23, 8.8670403E+76 
40, 24, 2.1818630E+78 
40, 25, 3.5668612E+79 
40, 26, 4.8449478E+80 
40, 27, 6.2623844E+81 
40, 28, 6.5501922E+82 
40, 29, 7.1117303E+83 
40, 30, 7.6178210E+84 
40, 31, 7.2886740E+85 
40, 32, 5.8614504E+86 
40, 33, 4.9702417E+87 
40, 34, 2.5048184E+88 
40, 35, 9.4551746E+88 
41, 18, 1.1182407E+71 
41, 19, 1.0177679E+72 
41, 20, 4.6237002E+73 
41, 21, 1.6499495E+75 
41, 22, 8.5379063E+76 
41, 23, 6.4745308E+77 
41, 24, 1.8852316E+79 
41, 25, 4.8202900E+80 
41, 26, 9.9703940E+81 
41, 27, 1.7877895E+83 
41, 28, 3.0400494E+84 
41, 29, 3.9107070E+85 
41, 30, 4.2118979E+86 
41, 31, 4.0000291E+87 
41, 32, 3.7983371E+88 
41, 33, 3.0441557E+89 
41, 34, 3.2823113E+90 
41, 35, 1.8488693E+91 
41, 36, 6.9439627E+91 
41, 37, 9.1884422E+92 
41, 38, 4.2994805E+93 
42, 19, 4.4867174E+73 
42, 20, 2.2978157E+75 
42, 21, 5.3620435E+76 
42, 22, 2.2601558E+78 
42, 23, 6.1234431E+79 
42, 24, 1.2125792E+81 
42, 25, 2.5030367E+82 
42, 26, 4.6992799E+83 
42, 27, 8.0365955E+84 
42, 28, 1.1003073E+86 
42, 29, 1.4604310E+87 
42, 30, 1.7946278E+88 
42, 31, 1.8301147E+89 
42, 32, 1.6937764E+90 
42, 33, 1.5325044E+91 
42, 34, 7.4924051E+91 
42, 35, 3.1617397E+92 
42, 36, 1.5220771E+93 
42, 37, 3.5135703E+93 
43, 20, 2.0365707E+76 
43, 21, 6.1493655E+77 
43, 22, 3.2894410E+79 
43, 23, 9.0768731E+80 
43, 24, 2.9141165E+82 
43, 25, 6.9692610E+83 
43, 26, 1.7148286E+85 
43, 27, 3.2034527E+86 
43, 28, 5.6002592E+87 
43, 29, 7.8396547E+88 
43, 30, 1.0799067E+90 
43, 31, 1.2843687E+91 
43, 32, 1.3052263E+92 
43, 33, 1.1140113E+93 
43, 34, 8.7411353E+93 
43, 35, 6.5780403E+94 
43, 36, 4.1085453E+95 
43, 37, 1.1586362E+96 
44, 21, 2.1263640E+79 
44, 22, 5.9749126E+80 
44, 23, 3.8054452E+82 
44, 24, 1.0324949E+84 
44, 25, 2.7051452E+85 
44, 26, 6.3275222E+86 
44, 27, 1.2529835E+88 
44, 28, 2.2850933E+89 
44, 29, 3.8551785E+90 
44, 30, 5.8920988E+91 
44, 31, 7.9571553E+92 
44, 32, 9.3128104E+93 
44, 33, 1.0262380E+95 
44, 34, 9.3191826E+95 
44, 35, 6.7875151E+96 
44, 36, 4.3863036E+97 
44, 37, 3.0431627E+98 
44, 38, 5.9307988E+98 
44, 39, 1.0569330E+100 
45, 21, 3.3685405E+80 
45, 22, 2.9347235E+82 
45, 23, 7.3032584E+83 
45, 24, 2.3586036E+85 
45, 25, 9.6677947E+86 
45, 26, 2.0844322E+88 
45, 27, 4.9540800E+89 
45, 28, 1.1155904E+91 
45, 29, 2.0626338E+92 
45, 30, 3.1720184E+93 
45, 31, 4.9371944E+94 
45, 32, 6.2847906E+95 
45, 33, 8.0428970E+96 
45, 34, 8.4453079E+97 
45, 35, 7.9055196E+98 
45, 36, 6.7835471E+99 
45, 37, 4.2598953E+100 
45, 38, 2.6670995E+101 
45, 39, 3.7253077E+101 
46, 23, 9.6778942E+84 
46, 24, 2.9909757E+86 
46, 25, 8.0900068E+87 
46, 26, 1.4744207E+89 
46, 27, 3.8559324E+90 
46, 28, 9.4596597E+91 
46, 29, 2.0237107E+93 
46, 30, 3.4909663E+94 
46, 31, 6.0517487E+95 
46, 32, 8.4613010E+96 
46, 33, 1.3545068E+98 
46, 34, 1.5384076E+99 
46, 35, 1.4224031E+100 
46, 36, 2.0549355E+101 
46, 37, 1.5475153E+102 
46, 38, 1.4094565E+103 
46, 39, 9.3683944E+103 
47, 27, 6.0713887E+90 
47, 30, 1.1969612E+94
